Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2019,per 100000 population,Shymkent city,,,3.42,KAZ
2019,per 100000 population,,urban,,2.5,KAZ
2019,per 100000 population,Akmola,urban,,4.88,KAZ
2019,per 100000 population,Aktobe,urban,,2.74,KAZ
2019,per 100000 population,Almaty,urban,,3.74,KAZ
2019,per 100000 population,Atyrau,urban,,0.0,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,,2.93,KAZ
2019,per 100000 population,Zhambyl,urban,,0.67,KAZ
2019,per 100000 population,Karagandy,urban,,3.46,KAZ
2019,per 100000 population,Kostanay,urban,,2.59,KAZ
2019,per 100000 population,Kyzylorda,urban,,0.56,KAZ
2019,per 100000 population,Mangistau,urban,,1.83,KAZ
2019,per 100000 population,Pavlodar,urban,,1.88,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,,1.58,KAZ
2019,per 100000 population,Turkistan,urban,,1.26,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,,2.0,KAZ
2019,per 100000 population,Nur-Sultan city,urban,,2.44,KAZ
2019,per 100000 population,Almaty city,urban,,2.7,KAZ
2019,per 100000 population,Shymkent city,urban,,3.42,KAZ
2019,per 100000 population,,rural,,2.1,KAZ
2019,per 100000 population,Akmola,rural,,4.62,KAZ
2019,per 100000 population,Aktobe,rural,,1.18,KAZ
2019,per 100000 population,Almaty,rural,,2.2,KAZ
2019,per 100000 population,Atyrau,rural,,1.04,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,,3.84,KAZ
2019,per 100000 population,Zhambyl,rural,,0.74,KAZ
2019,per 100000 population,Karagandy,rural,,3.21,KAZ
2019,per 100000 population,Kostanay,rural,,2.98,KAZ
2019,per 100000 population,Kyzylorda,rural,,0.45,KAZ
2019,per 100000 population,Mangistau,rural,,0.72,KAZ
2019,per 100000 population,Pavlodar,rural,,2.71,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,,3.68,KAZ
2019,per 100000 population,Turkistan,rural,,1.68,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,,3.05,KAZ
2019,per 100000 population,,,Male,3.11,KAZ
2019,per 100000 population,Akmola,,Male,8.66,KAZ
2019,per 100000 population,Aktobe,,Male,3.3,KAZ
2019,per 100000 population,Almaty,,Male,2.66,KAZ
2019,per 100000 population,Atyrau,,Male,0.95,KAZ
2019,per 100000 population,Batys Kazakhstan,,Male,3.78,KAZ
2019,per 100000 population,Zhambyl,,Male,1.26,KAZ
2019,per 100000 population,Karagandy,,Male,4.89,KAZ
2019,per 100000 population,Kostanay,,Male,4.11,KAZ
2019,per 100000 population,Kyzylorda,,Male,0.75,KAZ
2019,per 100000 population,Mangistau,,Male,2.04,KAZ
2019,per 100000 population,Pavlodar,,Male,3.08,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Male,4.17,KAZ
2019,per 100000 population,Turkistan,,Male,1.48,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Male,3.35,KAZ
2019,per 100000 population,Nur-Sultan city,,Male,2.63,KAZ
2019,per 100000 population,Almaty city,,Male,3.94,KAZ
2019,per 100000 population,Shymkent city,,Male,3.86,KAZ
2019,per 100000 population,,urban,Male,3.58,KAZ
2019,per 100000 population,Akmola,urban,Male,9.14,KAZ
2019,per 100000 population,Aktobe,urban,Male,4.39,KAZ
2019,per 100000 population,Almaty,urban,Male,4.6,KAZ
2019,per 100000 population,Atyrau,urban,Male,0.0,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Male,3.76,KAZ
2019,per 100000 population,Zhambyl,urban,Male,1.41,KAZ
2019,per 100000 population,Karagandy,urban,Male,5.07,KAZ
2019,per 100000 population,Kostanay,urban,Male,3.9,KAZ
2019,per 100000 population,Kyzylorda,urban,Male,1.15,KAZ
2019,per 100000 population,Mangistau,urban,Male,2.93,KAZ
2019,per 100000 population,Pavlodar,urban,Male,3.67,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Male,3.48,KAZ
2019,per 100000 population,Turkistan,urban,Male,2.0,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Male,2.8,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Male,2.63,KAZ
2019,per 100000 population,Almaty city,urban,Male,3.94,KAZ
2019,per 100000 population,Shymkent city,urban,Male,3.86,KAZ
2019,per 100000 population,,rural,Male,2.49,KAZ
2019,per 100000 population,Akmola,rural,Male,8.25,KAZ
2019,per 100000 population,Aktobe,rural,Male,0.78,KAZ
2019,per 100000 population,Almaty,rural,Male,2.14,KAZ
2019,per 100000 population,Atyrau,rural,Male,2.05,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Male,3.79,KAZ
2019,per 100000 population,Zhambyl,rural,Male,1.17,KAZ
2019,per 100000 population,Karagandy,rural,Male,4.23,KAZ
2019,per 100000 population,Kostanay,rural,Male,4.38,KAZ
2019,per 100000 population,Kyzylorda,rural,Male,0.44,KAZ
2019,per 100000 population,Mangistau,rural,Male,1.45,KAZ
2019,per 100000 population,Pavlodar,rural,Male,1.8,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Male,4.7,KAZ
2019,per 100000 population,Turkistan,rural,Male,1.35,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Male,4.18,KAZ
2019,per 100000 population,,,Female,1.6,KAZ
2019,per 100000 population,Akmola,,Female,1.05,KAZ
2019,per 100000 population,Aktobe,,Female,1.33,KAZ
2019,per 100000 population,Almaty,,Female,2.42,KAZ
2019,per 100000 population,Atyrau,,Female,0.0,KAZ
2019,per 100000 population,Batys Kazakhstan,,Female,2.97,KAZ
2019,per 100000 population,Zhambyl,,Female,0.17,KAZ
2019,per 100000 population,Karagandy,,Female,2.07,KAZ
2019,per 100000 population,Kostanay,,Female,1.53,KAZ
2019,per 100000 population,Kyzylorda,,Female,0.25,KAZ
2019,per 100000 population,Mangistau,,Female,0.29,KAZ
2019,per 100000 population,Pavlodar,,Female,1.26,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Female,1.39,KAZ
2019,per 100000 population,Turkistan,,Female,1.72,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Female,1.53,KAZ
2019,per 100000 population,Nur-Sultan city,,Female,2.26,KAZ
2019,per 100000 population,Almaty city,,Female,1.66,KAZ
2019,per 100000 population,Shymkent city,,Female,3.01,KAZ
2019,per 100000 population,,urban,Female,1.54,KAZ
2019,per 100000 population,Akmola,urban,Female,1.09,KAZ
2019,per 100000 population,Aktobe,urban,Female,1.23,KAZ
2019,per 100000 population,Almaty,urban,Female,2.95,KAZ
2019,per 100000 population,Atyrau,urban,Female,0.0,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Female,2.19,KAZ
2019,per 100000 population,Zhambyl,urban,Female,0.0,KAZ
2019,per 100000 population,Karagandy,urban,Female,2.05,KAZ
2019,per 100000 population,Kostanay,urban,Female,1.48,KAZ
2019,per 100000 population,Kyzylorda,urban,Female,0.0,KAZ
2019,per 100000 population,Mangistau,urban,Female,0.73,KAZ
2019,per 100000 population,Pavlodar,urban,Female,0.35,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Female,0.0,KAZ
2019,per 100000 population,Turkistan,urban,Female,0.51,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Female,1.31,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Female,2.26,KAZ
2019,per 100000 population,Almaty city,urban,Female,1.66,KAZ
2019,per 100000 population,Shymkent city,urban,Female,3.01,KAZ
2019,per 100000 population,,rural,Female,1.7,KAZ
2019,per 100000 population,Akmola,rural,Female,1.02,KAZ
2019,per 100000 population,Aktobe,rural,Female,1.58,KAZ
2019,per 100000 population,Almaty,rural,Female,2.26,KAZ
2019,per 100000 population,Atyrau,rural,Female,0.0,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Female,3.88,KAZ
2019,per 100000 population,Zhambyl,rural,Female,0.3,KAZ
2019,per 100000 population,Karagandy,rural,Female,2.17,KAZ
2019,per 100000 population,Kostanay,rural,Female,1.61,KAZ
2019,per 100000 population,Kyzylorda,rural,Female,0.46,KAZ
2019,per 100000 population,Mangistau,rural,Female,0.0,KAZ
2019,per 100000 population,Pavlodar,rural,Female,3.63,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Female,2.67,KAZ
2019,per 100000 population,Turkistan,rural,Female,2.03,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Female,1.91,KAZ
